bus,lat,lon,carrier,capacity_mw,sub_id,sub_name,eia_plant_code,eia_county,match_quality,county,load_zone,pv_region,wind_region
13281,31.888,-100.825,solar,115.0,1469,STERLING 1,63351.0,Sterling,matched_all,Sterling,west,CenterWest,
13283,32.308524,-99.164498,wind,114.9,1470,CISCO 3,64551.0,Callahan,matched_all,Callahan,west,,West
13284,32.303889,-100.021667,wind,114.0,221,TUSOCOLA,56270.0,Taylor,matched_all,Taylor,west,,West
13286,29.409669,-95.73405,solar,110.9,1471,RICHMOND 4,66310.0,Fort Bend,matched_all,Fort Bend,houston,FarEast,
13287,29.2293,-95.1952,gas,40.0,1472,ALVIN 1,10154.0,Brazoria,matched_all,Brazoria,houston,,
13287,29.2293,-95.1952,gas,40.0,1472,ALVIN 1,10154.0,Brazoria,matched_all,Brazoria,houston,,
13287,29.2293,-95.1952,gas,30.0,1472,ALVIN 1,10154.0,Brazoria,matched_fuel,Brazoria,houston,,
13288,33.143056,-98.161111,wind,110.0,613,JACKSBORO 2,58838.0,Jack,matched_all,Jack,north,,North
13290,26.411689,-98.571554,wind,110.0,1473,RIO GRANDE CITY 4,60059.0,Starr,matched_all,Starr,south,,South
13292,31.446237,-99.902973,solar,110.0,1474,PAINT ROCK 2,63343.0,Concho,matched_all,Concho,west,CenterWest,
13293,31.738177,-98.213739,solar,100.0,537,HAMILTON,66410.0,Hamilton,matched_all,Hamilton,north,CenterEast,
13295,31.09331,-102.35964,solar,108.0,1475,CRANE 3,63233.0,Pecos,matched_all,Crane,west,FarWest,
13296,25.9131,-97.5214,gas,45.0,1476,BROWNSVILLE 4,3559.0,Cameron,matched_all,Cameron,south,,
13296,25.9131,-97.5214,gas,20.0,1476,BROWNSVILLE 4,3559.0,Cameron,matched_fuel,Cameron,south,,
13296,25.9131,-97.5214,gas,42.0,1476,BROWNSVILLE 4,3559.0,Cameron,matched_all,Cameron,south,,
13298,28.69954,-100.40353,battery,102.6,1477,EAGLE PASS 1,64318.0,Maverick,matched_fuel,Maverick,south,,
13299,32.4081,-100.1286,wind,101.2,224,SWEETWATER 1,56649.0,Nolan,matched_all,Taylor,west,,West
13301,32.290724,-100.865736,solar,101.0,1478,COLORADO CITY 1,3492.0,Mitchell,matched_location,Mitchell,west,CenterWest,
13303,31.197285,-103.361771,battery,101.0,1479,PECOS 2,66007.0,Reeves,matched_all,Reeves,west,,
13305,31.45115,-103.361771,battery,101.0,1480,PYOTE 1,66008.0,Ward,matched_all,Ward,west,,
13307,32.7171,-101.9378,battery,100.8,1481,LAMESA 3,67721.0,Dawson,matched_all,Dawson,west,,
13308,32.371306,-98.377389,wind,100.5,702,MINGUS,60983.0,Erath,matched_all,Erath,north,,North
13309,31.346717,-97.082774,solar,100.1,604,RIESEL 2,64260.0,Falls,matched_all,Falls,north,FarEast,
13311,31.356717,-97.082774,solar,100.1,1482,CHILTON 1,64260.0,Falls,matched_all,Falls,north,FarEast,
13312,32.747058,-100.954661,gas,42.0,1483,SNYDER 7,56233.0,Scurry,matched_fuel,Scurry,west,,
13312,32.747058,-100.954661,gas,42.0,1483,SNYDER 7,56233.0,Scurry,matched_fuel,Scurry,west,,
13312,32.747058,-100.954661,gas,16.0,1483,SNYDER 7,56233.0,Scurry,matched_fuel,Scurry,west,,
13314,29.216667,-99.716111,solar,100.0,1484,UVALDE 1,59205.0,Uvalde,matched_all,Uvalde,south,SouthEast,
13316,33.04,-99.5525,solar,100.0,1485,HASKELL 4,59207.0,Haskell,matched_all,Haskell,west,CenterWest,
13318,32.715611,-101.926522,solar,100.0,1486,LAMESA 4,60372.0,Dawson,matched_all,Dawson,west,NorthWest,
13320,31.4308,-103.7289,solar,100.0,1487,TBD 2,62415.0,Reeves,matched_all,Reeves,west,FarWest,
13321,32.460054,-102.672809,solar,100.0,1254,IND W TWFV 3,62448.0,Andrews,matched_all,Andrews,west,FarWest,
13322,32.904444,-97.386111,battery,100.0,608,FORT WORTH 16,63737.0,Tarrant,matched_all,Tarrant,north,,
13323,26.169846,-98.329793,battery,100.0,265,MISSION 4,63757.0,Hidalgo,matched_all,Hidalgo,south,,
13324,26.166944,-98.325,battery,100.0,255,MCALLEN 3,64089.0,Hidalgo,matched_all,Hidalgo,south,,
13326,30.737745,-99.231778,battery,100.0,1488,MASON 1,64312.0,Mason,matched_all,Mason,south,,
13327,30.748955,-97.875708,battery,100.0,865,LIBERTY HILL,64317.0,Williamson,matched_all,Williamson,south,,
13329,29.16801,-95.445062,battery,100.0,1489,ANGLETON 3,64528.0,Brazoria,matched_all,Brazoria,houston,,
13331,33.3256,-97.31433,battery,100.0,1490,KRUM 1,65693.0,Denton,matched_all,Denton,north,,
13332,30.41217,-97.57405,battery,100.0,738,PFLUGERVILLE,65695.0,Travis,matched_all,Travis,south,,
13334,29.170545,-95.741574,solar,100.0,1491,WEST COLUMBIA 2,65981.0,Brazoria,matched_all,Brazoria,houston,FarEast,
13336,29.225956,-99.700281,battery,100.0,1492,UVALDE 2,59205.0,Uvalde,matched_location,Uvalde,south,,
13338,29.21997,-99.746383,battery,100.0,1493,UVALDE 3,59205.0,Uvalde,matched_location,Uvalde,south,,
13340,30.924381,-102.953583,battery,100.0,1494,FT. STOCKTON 2,66336.0,Pecos,matched_all,Pecos,west,,
13341,29.646811,-95.450539,battery,100.0,1139,HOUSTON 64,66338.0,Harris,matched_fuel,Harris,houston,,
13343,31.54,-97.409,solar,100.0,1495,CRAWFORD 1,,,no match,McLennan,north,CenterEast,
13344,29.271,-98.456,battery,100.0,875,SAN ANTONIO 16,58537.0,Bexar,matched_location,Bexar,south,,
13345,27.456115,-99.417339,battery,100.0,357,LAREDO 5,,,no match,Webb,south,,
13346,29.56318,-95.80023,battery,100.0,1126,ROSENBERG,66690.0,Fort Bend,matched_all,Fort Bend,houston,,
13347,29.50069,-95.08195,battery,100.0,957,LEAGUE CITY,64314.0,Galveston,matched_fuel,Galveston,houston,,
13348,28.852327,-96.556418,battery,100.0,983,LOLITA,,,no match,Jackson,south,,
13350,34.225882,-99.477986,wind,99.4,1496,VERNON 4,61970.0,Wilbarger,matched_all,Hardeman,west,,West
13351,32.3472,-100.3703,wind,98.8,228,SWEETWATER 3,56212.0,Nolan,matched_all,Nolan,west,,West
13352,26.125979,-97.377599,wind,95.3,297,PORT ISABEL,59712.0,Cameron,matched_all,Cameron,south,,Coastal
13353,27.488056,-99.005278,wind,92.3,913,OILTON,58021.0,Webb,matched_all,Webb,south,,South
13354,29.002,-95.394,gas,75.0,1086,LAKE JACKSON,55311.0,Brazoria,matched_all,Brazoria,houston,,
13355,28.64807,-96.54621,gas,43.0,1497,POINT COMFORT 3,10554.0,Calhoun,matched_all,Calhoun,south,,
13355,28.64807,-96.54621,gas,43.0,1497,POINT COMFORT 3,10554.0,Calhoun,matched_all,Calhoun,south,,
13356,28.7853,-97.0093,gas,43.0,1498,VICTORIA 5,61241.0,Victoria,matched_all,Victoria,south,,
13356,28.7853,-97.0093,gas,43.0,1498,VICTORIA 5,61241.0,Victoria,matched_all,Victoria,south,,
13357,28.698477,-96.946125,gas,43.0,1499,VICTORIA 6,61966.0,Victoria,matched_all,Victoria,south,,
13357,28.698477,-96.946125,gas,43.0,1499,VICTORIA 6,61966.0,Victoria,matched_all,Victoria,south,,
13358,29.88193,-95.11148,gas,43.0,1500,HOUSTON 92,62548.0,Harris,matched_all,Harris,houston,,
13358,29.88193,-95.11148,gas,43.0,1500,HOUSTON 92,62548.0,Harris,matched_all,Harris,houston,,
13360,32.92544,-101.219397,wind,84.0,1501,FLUVANNA 3,56457.0,Borden,matched_all,Borden,west,,West
13362,30.931467,-102.201433,wind,82.5,1502,IRAAN 5,55747.0,Pecos,matched_all,Pecos,west,,West
13363,33.500378,-96.146489,solar,82.5,78,LEONARD,62505.0,Fannin,matched_all,Fannin,north,FarEast,
13365,30.9614,-102.414067,wind,82.0,1503,GIRVIN 1,55795.0,Pecos,matched_all,Pecos,west,,West
13367,32.236944,-100.4833,wind,80.5,1504,ROSCOE 7,56372.0,Nolan,matched_all,Nolan,west,,West
13368,32.467194,-97.054333,solar,80.0,566,MIDLOTHIAN 2,63797.0,Ellis,matched_all,Ellis,north,CenterEast,
13370,29.289809,-95.298609,solar,78.1,1505,LIVERPOOL 1,65521.0,Brazoria,matched_all,Brazoria,houston,FarEast,
13372,30.9514,-102.414067,wind,78.0,1506,GIRVIN 2,55795.0,Pecos,matched_all,Pecos,west,,West
13374,27.18,-98.916667,wind,78.0,1507,HEBBRONVILLE 1,59654.0,Jim Hogg,matched_all,Jim Hogg,south,,South
13376,28.675088,-96.956014,gas,75.0,1508,VICTORIA 7,10790.0,Victoria,matched_fuel,Victoria,south,,
13377,33.6039,-101.8408,gas,18.0,1509,LUBOCK 1,7131.0,Lubbock,matched_all,Lubbock,west,,
13377,33.6039,-101.8408,gas,18.0,1509,LUBOCK 1,7131.0,Lubbock,matched_all,Lubbock,west,,
13377,33.6039,-101.8408,gas,38.0,1509,LUBOCK 1,3604.0,Lubbock,matched_all,Lubbock,west,,
13379,29.475278,-95.634167,gas,74.0,1510,THOMPSONS 1,58378.0,Fort Bend,matched_all,Fort Bend,houston,,
13381,32.318524,-99.164198,battery,71.5,1511,CISCO 4,64545.0,Callahan,matched_all,Callahan,west,,
13383,31.78,-97.51,solar,71.4,1512,CLIFTON 3,67023.0,Hill,matched_all,Bosque,north,CenterEast,
13384,28.979167,-95.306944,gas,70.0,1111,FREEPORT 3,56152.0,Brazoria,matched_all,Brazoria,houston,,
13386,29.806021,-100.804452,battery,70.0,1513,DEL RIO 2,60217.0,Val Verde,matched_location,Val Verde,west,,
13388,30.310524,-96.47887,solar,60.2,1514,BRENHAM 1,,,no match,Washington,south,FarEast,
13389,30.495668,-103.450965,battery,60.0,1515,ALPINE 1,66006.0,Brewster,matched_fuel,Brewster,west,,
13390,33.5493,-97.1798,solar,59.0,1516,GAINSVILLE 2,62773.0,Cooke,matched_all,Cooke,north,CenterEast,
13391,29.449827,-101.06011,hydro,29.0,1517,DEL RIO 3,6128.0,Val Verde,matched_all,,non_ercot,,
13391,29.449827,-101.06011,hydro,29.0,1517,DEL RIO 3,6128.0,Val Verde,matched_all,,non_ercot,,
13392,34.105,-101.0986,wind,57.0,1518,FLOYDADA 4,56673.0,Floyd,matched_all,Floyd,west,,Panhandle
13393,31.060893,-94.1062,hydro,26.0,1519,JASPER 1,6413.0,Jasper,matched_all,Jasper,non_ercot,,
13393,31.060893,-94.1062,hydro,26.0,1519,JASPER 1,6413.0,Jasper,matched_all,Jasper,non_ercot,,
13394,28.430988,-97.889555,solar,50.7,1520,BEEVILLE 1,63223.0,Bee,matched_all,Bee,south,SouthEast,
13395,34.060333,-101.187628,wind,50.4,1521,FLOYDADA 5,60210.0,Floyd,matched_all,Floyd,west,,Panhandle
13396,26.492862,-98.448267,wind,50.4,1522,EDINBURG 5,62618.0,Hidalgo,matched_all,Hidalgo,south,,South
13397,30.96,-103.35,solar,30.2,1523,FORT STOCKTON 11,58710.0,Pecos,matched_all,Pecos,west,FarWest,
13397,30.96,-103.35,solar,20.0,1523,FORT STOCKTON 11,58710.0,Pecos,matched_fuel,Pecos,west,FarWest,
13398,30.3419,-94.0656,biomass,32.0,1524,EVADALE 1,50101.0,Jasper,matched_location,Jasper,non_ercot,,
13398,30.3419,-94.0656,biomass,18.0,1524,EVADALE 1,50101.0,Jasper,matched_location,Jasper,non_ercot,,
13399,30.98784,-102.26831,solar,50.0,1525,FORT STOCKTON 12,60682.0,Pecos,matched_all,Pecos,west,FarWest,
13400,30.45512,-103.4747,solar,50.0,1526,ALPINE 2,60989.0,Brewster,matched_all,Brewster,west,FarWest,
13401,32.713326,-101.885218,solar,50.0,1527,LAMESA 5,61697.0,Dawson,matched_all,Dawson,west,NorthWest,
13402,29.056,-95.686,battery,50.0,1528,SWEENY 2,65259.0,Brazoria,matched_all,Brazoria,houston,,
13403,32.85583,-100.991681,battery,50.0,1529,SNYDER 8,65696.0,Scurry,matched_all,Scurry,west,,
13404,29.15923,-95.6626,battery,50.0,1530,WEST COLUMBIA 3,65701.0,Brazoria,matched_all,Brazoria,houston,,
13405,35.9454,-101.9005,wind,49.5,1531,SUNRAY 1,57326.0,Moore,matched_all,Moore,non_ercot,,Panhandle
13406,29.2558,-95.2103,gas,42.5,1532,ALVIN 2,10418.0,Brazoria,matched_all,Brazoria,houston,,
13407,28.5707,-96.8333,other,23.8,1533,PORT LAVACA 2,50404.0,Calhoun,matched_all,Calhoun,south,,
13407,28.5707,-96.8333,other,15.0,1533,PORT LAVACA 2,50404.0,Calhoun,matched_all,Calhoun,south,,
13408,29.37612,-94.946477,other,38.0,1534,TEXAS CITY 5,50153.0,Galveston,matched_all,Galveston,houston,,
13409,32.2075,-101.388333,wind,34.3,1535,BIG SPRING 8,54979.0,Howard,matched_all,Howard,west,,West
13410,27.8322,-97.5281,gas,32.0,1536,CORPUS CHRISTI 19,50026.0,Nueces,matched_fuel,Nueces,south,,
13411,30.238492,-97.508812,solar,30.0,1537,MANOR 1,57699.0,Travis,matched_all,Travis,south,CenterEast,
13412,34.299,-99.399,battery,30.0,1538,VERNON 5,60690.0,Wilbarger,matched_all,Wilbarger,west,,
13413,31.87,-100.828,solar,30.0,1539,STERLING CITY 4,60789.0,Sterling,matched_all,Sterling,west,CenterWest,
13414,31.692358,-102.69743,solar,30.0,1540,ODESSA 7,62932.0,Ector,matched_all,Ector,west,FarWest,
13415,31.23924,-102.32169,battery,24.8,1541,MCCAMEY 6,64811.0,Upton,matched_all,Crane,west,,
13416,31.815992,-104.085297,solar,24.8,1542,ORLA 1,66880.0,Culberson,matched_all,Culberson,west,FarWest,
13417,33.585257,-101.886093,gas,20.0,1543,LUBBOCK 2,7131.0,Lubbock,matched_all,Lubbock,west,,
13418,29.304177,-98.400339,solar,13.5,1544,SAN ANTONIO 53,57197.0,Bexar,matched_all,Bexar,south,SouthEast,
13419,35.964272,-101.540238,wind,10.0,1545,MORSE 1,57264.0,Hutchinson,matched_all,Hutchinson,non_ercot,,Panhandle
13420,35.924858,-101.541363,wind,10.0,1546,MORSE 2,57264.0,Hutchinson,matched_all,Hutchinson,non_ercot,,Panhandle
13421,33.166173,-96.172617,solar,10.0,1547,GREENVILLE 3,61871.0,Hunt,matched_all,Hunt,north,FarEast,
13422,29.205355,-96.023384,solar,10.0,1548,WHARTON 4,61875.0,Wharton,matched_all,Wharton,south,FarEast,
13423,27.421553,-98.834962,solar,10.0,1549,BRUNI 4,63027.0,Webb,matched_all,Webb,south,SouthEast,
13424,32.494346,-101.276601,solar,10.0,1550,COAHOMA 1,66572.0,Howard,matched_all,Howard,west,CenterWest,
13425,26.230501,-97.912557,battery,10.0,1551,MERCEDES 1,66926.0,Hidalgo,matched_all,Hidalgo,south,,
13426,28.987572,-95.969842,battery,10.0,1552,BAY CITY 3,66930.0,Matagorda,matched_all,Matagorda,south,,
13427,26.408729,-98.937425,battery,10.0,1553,RIO GRANDE CITY 5,66934.0,Starr,matched_all,Starr,south,,
13428,26.390951,-98.820386,battery,10.0,1554,RIO GRANDE CITY 6,66935.0,Starr,matched_all,Starr,south,,
