DeliveryDate,HourEnding,ConstraintID,ConstraintName,ContingencyName,ConstraintLimit,ConstraintValue,ViolationAmount,ShadowPrice,FromStation,ToStation,FromStationkV,ToStationkV,DeliveryTime,DSTFlag
07/23/2025,17:00,714, 6830__B, DGRMGRS8,43,43,0,20.908, CRDSW, OLNEY,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,715, COLETO_VICTOR2_1, SVICCO28,320,320,0,4.749, COLETO, VICTORIA,138,138.10001, 07/23/2025 16:00:00,N
07/23/2025,17:00,716, FTST_SOLSTI1_1, DBAKSOL5,209,209,0,0.112, FTST, SOLSTICE,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,717, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.026, BRONCO, ALPINE,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,718, BELD_BRONCO1_1, SBROALP9,60,60,0,0.026, BRONCO, BELD,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,751, 6T227_1, SHAYZO25,1172,1172,0,0.05, HAYSEN, ZORN,345,345, 07/23/2025 16:00:00,N
07/23/2025,17:00,752, MAGRUD_VICTOR2_1, DELMSAN5,211,211,0,6.843, VICTORIA, MAGRUDER,138.10001,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,753, 2115__B, SBTPBNT8,44,44,0,89.701, TOWER, BNTSW,69,69, 07/23/2025 16:00:00,N
07/23/2025,17:00,754, HARGRO_TWINBU1_1, SBIGTWI5,151,151,0,6.803, TWINBU, HARGROVE,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,755, CNT_MCCR_1, SSHIMCC8,258,258,0,10.883, MCCREE, CENTRVIL,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,756, 108T273_1, SKYLSAN8,235,235,0,20.916, SANMAR, CANYON,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,757, ASHERT_CATARI1_1, DLOBCEN5,122,122,0,10.002, ASHERTON, CATARINA,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,758, NLARSW_PILONC1_1, DLOBCEN5,129,129,0,9.868, PILONCIL, NLARSW,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,759, READIN_UVALDE1_1, DRAZSA89,122,122,0,1.786, UVALDE, READING,138,138, 07/23/2025 16:00:00,N
07/23/2025,17:00,760, 6137__B, SHPPVIN8,131,131,0,4.122, FLGRV, HWPOD,138,138, 07/23/2025 16:00:00,N
07/23/2025,18:00,794, LAUREL_MARCON1_1, SMA2P_I8,211,211,0,0.046, MARCONI, LAURELES,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,795, FTST_SOLSTI1_1, DBAKSOL5,209,209,0,0.001, FTST, SOLSTICE,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,796, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.004, BRONCO, ALPINE,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,797, BELD_BRONCO1_1, SBROALP9,60,60,0,0.004, BRONCO, BELD,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,798, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,5.771, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 17:00:00,N
07/23/2025,18:00,799, LOYOLA_69_1, SKINKLE8,40,40,0,42.211, LOYOLA, LOYOLA,138,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,800, D5_S1_1, SP5CAG8,338,338,0,20.446, HOWARD, LEON_CRK,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,801, MADDUX_SAPOWE2_1, SMADSAP8,186,186,0,0.95, MADDUX, SAPOWER,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,802, 381__A, SFMRRY25,1113,1113,0,2.591, FMRVL, RYSSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,803, 400__A, SFMRRYS5,1113,1113,0,2.591, FMRVL, RYSSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,804, COCS_FTST1_1, SBROALP9,58,58,0,0.699, COCS, FTST,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,805, 35050__B, MDTCRFB5,1113,1113,0,24.204, FTSSW, VENSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,806, 6137__B, STRBCGR8,131,131,0,3.082, FLGRV, HWPOD,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,807, LARDVN_LASCRU1_1, MFOAVLO5,264,264,0,36.378, LARDVNTH, LASCRUCE,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,808, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,56.187, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 17:00:00,N
07/23/2025,18:00,809, HAMILT_MAVERI1_1, SBRAPIN8,122,122,0,4.828, HAMILTON, MAVERICK,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,810, HAINE__LA_PAL1_1, MHARNED5,211,211,0,17.844, LA_PALMA, HAINE_DR,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,812, 1710__C, DSALHUT5,223,223,0,251.002, BELCNTY, SALSW,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,813, 108__A, SRNKEXC5,1696,1696,0,96.595, EXCSW, RNKSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,814, 1680__B, SRRNHU48,224,224,0,82.571, RNDRK, RRWES,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,815, 35065__A, STHSVE65,1113,1113,0,0.197, FVLSW, FTSSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,816, 6840__B, SRICGRS8,44,44,0,2.496, NVKSW, ANARN,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,817, 651__B, DBUCRGP5,193,193,0,59.564, CMNSW, CMNTP,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,818, 660__B, MCMNFUL8,223,223,0,12.97, MGPSW, ZEPHYR,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,819, CRA_BOSQ_1, SCAYBOS8,245,245,0,8.083, BOSQUE, CRAWFORD,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,820, U4_X1_1, DCAGPIN8,164,164,0,27.101, X1, U4,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,821, BERGHE_AT1L, DZORHAY5,370,370,0,8.279, BERGHE, BERGHE,1,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,822, BERGHE_AT1H, DZORHAY5,370,370,0,8.279, BERGHE, BERGHE,345,1, 07/23/2025 17:00:00,N
07/23/2025,18:00,823, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.003, NEDIN, NEDIN,138,138.10001, 07/23/2025 17:00:00,N
07/23/2025,18:00,824, 3160__A, DCDHMCS8,179,179,0,12.1, CDCSW, OKCLS,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,825, 35065__A, MDTCRFB5,1113,1113,0,0.197, FVLSW, FTSSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,826, 100027_D_1, DFVLFTS5,71,71,0,0.033, WHTNY, WND,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,827, 100027_D_1, DVENFTS5,71,71,0,0.033, WHTNY, WND,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,828, STPWAP39_1, DBLBYWF5,1325,1325,0,0.233, STP, WAP,345,345.10001, 07/23/2025 17:00:00,N
07/23/2025,18:00,829, D5_J0_1, SA4LEO8,260,260,0,9.385, LEON_CRK, J0,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,830, 2115__B, SBTPBNT8,44,44,0,158.443, TOWER, BNTSW,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,831, HARGRO_TWINBU1_1, SBIGTWI5,151,151,0,4.982, TWINBU, HARGROVE,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,832, 1263__B, DTRSEUS8,223,223,0,3.424, SGVSW, CRAND,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,833, CNT_MCCR_1, SSHIMCC8,258,258,0,50.731, MCCREE, CENTRVIL,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,834, BI_JN_64_A, DWAP_BI5,1314,1314,0,8.363, JN, BI,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,835, 1263__B, DTRSMAN8,223,223,0,3.424, SGVSW, CRAND,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,836, HARGRO_TWINBU1_1, SWOLPAL8,151,151,0,4.727, TWINBU, HARGROVE,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,837, ANASW_XF2L, XAN2A58,750,750,0,2.857, ANASW, ANASW,1,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,838, ANASW_XF2H, XAN2A58,750,750,0,2.857, ANASW, ANASW,345,1, 07/23/2025 17:00:00,N
07/23/2025,18:00,839, ASHERT_CATARI1_1, DLOBCEN5,122,122,0,3.925, ASHERTON, CATARINA,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,840, NLARSW_PILONC1_1, DLOBCEN5,130,130,0,16.422, PILONCIL, NLARSW,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,841, READIN_UVALDE1_1, DRAZSA89,122,122,0,3.655, UVALDE, READING,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,842, ELARA_ELARSOL_1,  BASE CASE,212,212,0,0.234, ELARA_SL, ELARA,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,843, FRA_PAR_1, DSKYNAC8,306,306,0,2.349, PARKWA, S4,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,844, SPUR_69_1, SSPUASP8,62,62,0,1.038, SPUR, SPUR,138,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,845, 1680__B, DROUCHI8,224,224,0,0.589, RNDRK, RRWES,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,811, WYL_NEVA_1, SBNDELM8,235,235,0,0.243, NEVADA, WYLIESW,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,761, HMLTN,  BASE CASE,59,59,0,22.571, , ,0,0, 07/23/2025 17:00:00,N
07/23/2025,18:00,762, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,11.27, YELWJCKT, MENPHTAP,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,763, DIESEL_FMR1,  BASE CASE,25,25,0,0.008, DIESEL, DIESEL,69,13, 07/23/2025 17:00:00,N
07/23/2025,18:00,764, E_PASP,  BASE CASE,541,541,0,6.33, , ,0,0, 07/23/2025 17:00:00,N
07/23/2025,18:00,765, NE_LOB,  BASE CASE,1823,1823,0,8.429, , ,0,0, 07/23/2025 17:00:00,N
07/23/2025,18:00,766, NELRIO,  BASE CASE,848,848,0,8.409, , ,0,0, 07/23/2025 17:00:00,N
07/23/2025,18:00,767, PNHNDL,  BASE CASE,3996,3996,0,4.015, , ,0,0, 07/23/2025 17:00:00,N
07/23/2025,18:00,768, ZAPSTR,  BASE CASE,225,225,0,2.082, , ,0,0, 07/23/2025 17:00:00,N
07/23/2025,18:00,769, ZAPATA_TRA1,  BASE CASE,25,25,0,0.004, ZAPATA, ZAPATA,138,12.5, 07/23/2025 17:00:00,N
07/23/2025,18:00,770, OLINGR_FMR1,  BASE CASE,100,100,0,0.007, OLINGR, OLINGR,138,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,771, 6437__F, DMTSCOS5,195,195,0,30.35, SCRCV, KNAPP,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,772, 6240__C, DMTSCOS5,191,191,0,4.473, SACRC, DPCRK,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,773, HAMILT_MAXWEL1_1, DBIGKEN5,152,152,0,4.675, MAXWELL, HAMILTON,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,774, TREADW_YELWJC1_1, DBIGKEN5,186,186,0,176.486, TREADWEL, YELWJCKT,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,775, MDOPHR99_A, DPHRCTR5,1314,1314,0,25.066, MDO, PHR,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,776, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,81.625, LA_PALMA, HAINE_DR,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,777, CONCHO_VRBS1_1, SCRMSAR8,30,30,0,4.348, CONCHO, VRBS,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,778, HARI_VRBS1_1, SCRMSAR8,30,30,0,4.348, VRBS, HARI,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,779, CORONA_AT4, SSANFER8,49,49,0,17.872, CORONA, CORONA,138,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,780, 35050__B, STHSVE65,1113,1113,0,38.916, FTSSW, VENSW,345,345, 07/23/2025 17:00:00,N
07/23/2025,18:00,781, POT_PEAR_1, SPLSFAS9,45,45,0,232.46, PEARSALL, POTEETS,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,782, 122T122_1, SCOMCYP8,136,136,0,78.016, COMFOR, RAYBAR,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,783, BURNS_RIOHONDO_1, MHARNED5,181,181,0,140.65, RIOHONDO, MV_BURNS,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,784, 45T267_1, SSANPIT8,46,46,0,101.034, SANDMO, PITSBU,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,785, GN_PZ_08_A, SMDOOAS5,387,387,0,21.201, GN, PZ,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,786, 15060__B, SW_LVLT5,400,400,0,8.365, VEALMOOR, KOCHTAP,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,787, 1561__A, DVLSPAC5,194,194,0,0.141, DPREA, RCSES,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,788, STPWAP39_1, DWPWFWP5,1325,1325,0,108.908, STP, WAP,345,345.10001, 07/23/2025 17:00:00,N
07/23/2025,18:00,789, 6830__B, DGRMGRS8,43,43,0,23.88, CRDSW, OLNEY,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,790, LENSW_PUTN2_1,  BASE CASE,72,72,0,1.229, LENSW, PUTN,138,138, 07/23/2025 17:00:00,N
07/23/2025,18:00,791, GREENL_WEAVER1_1, XNCA89,39,39,0,4.612, WEAVERRD, GREENLK,69,69, 07/23/2025 17:00:00,N
07/23/2025,18:00,792, COLETO_VICTOR2_1, SVICCO28,320,320,0,21.464, COLETO, VICTORIA,138,138.10001, 07/23/2025 17:00:00,N
07/23/2025,18:00,793, LAUREL_LA_PAL1_1, SMA2P_I8,211,211,0,0.278, LAURELES, LA_PALMA,138,138, 07/23/2025 17:00:00,N
07/23/2025,19:00,878, ALPINE_BRONCO1_1, SCOCBAR9,60,60,0,0.006, BRONCO, ALPINE,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,879, BELD_BRONCO1_1, SBROALP9,60,60,0,0.006, BRONCO, BELD,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,880, CELANE_N_SHAR1_1, SN_SLON5,211,211,0,9.373, N_SHARPE, CELANEBI,138,138.10001, 07/23/2025 18:00:00,N
07/23/2025,19:00,881, 138_FTS_LNC_1,  BASE CASE,187,187,0,0.021, FTST, LEONCRK,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,882, D5_S1_1, SP5CAG8,338,338,0,10.934, HOWARD, LEON_CRK,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,883, COCS_FTST1_1, SBROALP9,58,58,0,0.259, COCS, FTST,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,884, LARDVN_LASCRU1_1, MFOAVLO5,265,265,0,94.273, LARDVNTH, LASCRUCE,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,885, ABNTHW_SERDEV1_1, MXMUL58,173,173,0,39.969, ABNTHWST, ABNTHWST,138,138.10001, 07/23/2025 18:00:00,N
07/23/2025,19:00,886, HAINE__LA_PAL1_1, MHARNED5,211,211,0,7.813, LA_PALMA, HAINE_DR,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,887, 1710__C, DSALHUT5,223,223,0,104.697, BELCNTY, SALSW,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,888, 108__A, SRNKEXC5,1701,1701,0,154.859, EXCSW, RNKSW,345,345, 07/23/2025 18:00:00,N
07/23/2025,19:00,889, 1680__B, SRRNHU48,224,224,0,53.474, RNDRK, RRWES,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,890, 651__B, DBUCRGP5,194,194,0,25.649, CMNSW, CMNTP,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,891, 660__B, MCMNFUL8,223,223,0,13.513, MGPSW, ZEPHYR,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,892, U4_X1_1, DCAGPIN8,164,164,0,25.942, X1, U4,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,893, BERGHE_AT1L, DZORHAY5,370,370,0,1.756, BERGHE, BERGHE,1,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,894, BERGHE_AT1H, DZORHAY5,370,370,0,1.756, BERGHE, BERGHE,345,1, 07/23/2025 18:00:00,N
07/23/2025,19:00,895, NEDIN_SERDEV4_1,  BASE CASE,300,300,0,0.002, NEDIN, NEDIN,138.10001,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,896, NEDIN_SERDEV5_1,  BASE CASE,300,300,0,0.002, NEDIN, NEDIN,138,138.10001, 07/23/2025 18:00:00,N
07/23/2025,19:00,897, 3160__A, DCDHMCS8,180,180,0,12.678, CDCSW, OKCLS,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,898, 1025__B, SELMTH25,129,129,0,69.262, FROWS, MCLSW,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,899, 100027_D_1, DVENFTS5,71,71,0,0.09, WHTNY, WND,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,900, D5_J0_1, SA4LEO8,260,260,0,7.64, LEON_CRK, J0,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,901, 1263__B, DTRSEUS8,223,223,0,1.756, SGVSW, CRAND,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,902, 1263__B, DTRSMAN8,223,223,0,1.756, SGVSW, CRAND,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,903, TREADW_YELWJC1_1, SFORGIL8,186,186,0,30.926, TREADWEL, YELWJCKT,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,904, ASHERT_CATARI1_1, DLOBCEN5,122,122,0,6.882, ASHERTON, CATARINA,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,905, NLARSW_PILONC1_1, DLOBCEN5,131,131,0,33.732, PILONCIL, NLARSW,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,906, READIN_UVALDE1_1, DRAZSA89,122,122,0,4.371, UVALDE, READING,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,907, FRA_PAR_1, DSKYNAC8,306,306,0,4.191, PARKWA, S4,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,908, SPUR_69_1, SSPUASP8,62,62,0,7.162, SPUR, SPUR,138,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,909, 651__B, DBRNGOL8,194,194,0,31.391, CMNSW, CMNTP,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,910, 1680__B, DROUCHI8,224,224,0,28.857, RNDRK, RRWES,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,846, HMLTN,  BASE CASE,59,59,0,10.446, , ,0,0, 07/23/2025 18:00:00,N
07/23/2025,19:00,847, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,13.758, YELWJCKT, MENPHTAP,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,848, DIESEL_FMR1,  BASE CASE,25,25,0,0.006, DIESEL, DIESEL,69,13, 07/23/2025 18:00:00,N
07/23/2025,19:00,849, E_PASP,  BASE CASE,541,541,0,40.403, , ,0,0, 07/23/2025 18:00:00,N
07/23/2025,19:00,850, NE_LOB,  BASE CASE,1823,1823,0,7.915, , ,0,0, 07/23/2025 18:00:00,N
07/23/2025,19:00,851, NELRIO,  BASE CASE,848,848,0,10.162, , ,0,0, 07/23/2025 18:00:00,N
07/23/2025,19:00,852, PNHNDL,  BASE CASE,3996,3996,0,2.155, , ,0,0, 07/23/2025 18:00:00,N
07/23/2025,19:00,853, ZAPSTR,  BASE CASE,225,225,0,8.359, , ,0,0, 07/23/2025 18:00:00,N
07/23/2025,19:00,854, DEC_G1NX,  BASE CASE,70,70,0,0.009, DEC, DEC,13.8,1, 07/23/2025 18:00:00,N
07/23/2025,19:00,855, ZAPATA_TRA1,  BASE CASE,25,25,0,0.004, ZAPATA, ZAPATA,138,12.5, 07/23/2025 18:00:00,N
07/23/2025,19:00,856, 6437__F, DMTSCOS5,195,195,0,45.043, SCRCV, KNAPP,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,857, 6240__C, DMTSCOS5,191,191,0,4.864, SACRC, DPCRK,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,858, HAMILT_MAXWEL1_1, DBIGKEN5,152,152,0,12.171, MAXWELL, HAMILTON,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,859, TREADW_YELWJC1_1, DBIGKEN5,186,186,0,138.317, TREADWEL, YELWJCKT,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,860, MDOPHR99_A, DPHRCTR5,1314,1314,0,1.226, MDO, PHR,345,345, 07/23/2025 18:00:00,N
07/23/2025,19:00,861, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,65.062, LA_PALMA, HAINE_DR,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,862, CONCHO_VRBS1_1, SCRMSAR8,30,30,0,7.213, CONCHO, VRBS,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,863, HARI_VRBS1_1, SCRMSAR8,30,30,0,7.213, VRBS, HARI,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,864, 35050__B, STHSVE65,1117,1117,0,12.459, FTSSW, VENSW,345,345, 07/23/2025 18:00:00,N
07/23/2025,19:00,865, POT_PEAR_1, SPLSFAS9,45,45,0,95.214, PEARSALL, POTEETS,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,866, 122T122_1, SCOMCYP8,136,136,0,202.744, COMFOR, RAYBAR,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,867, BURNS_RIOHONDO_1, MHARNED5,182,182,0,138.405, RIOHONDO, MV_BURNS,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,868, LPLMK_LPLNE_1, SBWDDBM5,218,218,0,5.864, LPLMK, LPLNE,115,115, 07/23/2025 18:00:00,N
07/23/2025,19:00,869, 45T267_1, SSANPIT8,46,46,0,24.345, SANDMO, PITSBU,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,870, GN_PZ_08_A, SMDOOAS5,387,387,0,28.439, GN, PZ,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,871, 1025__B, MDTPCTH5,129,129,0,12.951, FROWS, MCLSW,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,872, 15060__B, SW_LVLT5,401,401,0,16.59, VEALMOOR, KOCHTAP,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,873, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,5.154, TWINBU, HARGROVE,138,138, 07/23/2025 18:00:00,N
07/23/2025,19:00,874, STPWAP39_1, DWPWFWP5,1325,1325,0,40.07, STP, WAP,345,345.10001, 07/23/2025 18:00:00,N
07/23/2025,19:00,875, 6830__B, DGRMGRS8,44,44,0,15.415, CRDSW, OLNEY,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,876, GREENL_WEAVER1_1, XNCA89,39,39,0,25.315, WEAVERRD, GREENLK,69,69, 07/23/2025 18:00:00,N
07/23/2025,19:00,877, COLETO_VICTOR2_1, SVICCO28,320,320,0,28.859, COLETO, VICTORIA,138,138.10001, 07/23/2025 18:00:00,N
07/23/2025,20:00,911, MENPHT_YELWJC1_1,  BASE CASE,60,60,0,48.196, YELWJCKT, MENPHTAP,69,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,963, I_DUPS_RESNIK2_2, MIDUMCL8,256,256,0,1.597, I_DUPSW, RESNIK,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,913, NE_LOB,  BASE CASE,1823,1823,0,6.032, , ,0,0, 07/23/2025 19:00:00,N
07/23/2025,20:00,914, NELRIO,  BASE CASE,848,848,0,27.955, , ,0,0, 07/23/2025 19:00:00,N
07/23/2025,20:00,915, PNHNDL,  BASE CASE,3996,3996,0,0.746, , ,0,0, 07/23/2025 19:00:00,N
07/23/2025,20:00,916, ZAPSTR,  BASE CASE,225,225,0,10.411, , ,0,0, 07/23/2025 19:00:00,N
07/23/2025,20:00,917, DEC_G1NX,  BASE CASE,70,70,0,0.096, DEC, DEC,13.8,1, 07/23/2025 19:00:00,N
07/23/2025,20:00,918, ZAPATA_TRA1,  BASE CASE,25,25,0,0.005, ZAPATA, ZAPATA,138,12.5, 07/23/2025 19:00:00,N
07/23/2025,20:00,919, 6437__F, DMTSCOS5,196,196,0,53.962, SCRCV, KNAPP,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,920, 6240__C, DMTSCOS5,191,191,0,5.461, SACRC, DPCRK,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,921, HAMILT_MAXWEL1_1, DBIGKEN5,152,152,0,16.119, MAXWELL, HAMILTON,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,922, TREADW_YELWJC1_1, DBIGKEN5,187,187,0,86.589, TREADWEL, YELWJCKT,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,923, HAINE__LA_PAL1_1, SRAYRI38,211,211,0,30.528, LA_PALMA, HAINE_DR,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,924, 122T122_1, SCOMCYP8,137,137,0,242.473, COMFOR, RAYBAR,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,925, BURNS_RIOHONDO_1, MHARNED5,184,184,0,77.78, RIOHONDO, MV_BURNS,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,926, LPLMK_LPLNE_1, SBWDDBM5,218,218,0,9.905, LPLMK, LPLNE,115,115, 07/23/2025 19:00:00,N
07/23/2025,20:00,927, OLS_JNES_1, XHA2S89,60,60,0,0.154, OLSEN, JNESBORO,69,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,928, 6345__L, DMOSME25,200,200,0,1.455, SNDHT, WLFSW,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,929, 6345__L, DWLFMET5,200,200,0,1.455, SNDHT, WLFSW,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,930, 15060__B, SW_LVLT5,402,402,0,47.912, VEALMOOR, KOCHTAP,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,931, HARGRO_TWINBU1_1, DBAKCED5,151,151,0,3.995, TWINBU, HARGROVE,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,932, 6830__B, DGRMGRS8,44,44,0,10.711, CRDSW, OLNEY,69,69, 07/23/2025 19:00:00,N
07/23/2025,20:00,933, 6217__A, SBUZLME8,200,200,0,18.308, WLVSW, GAILS,138,138, 07/23/2025 19:00:00,N
07/23/2025,20:00,934, 6217__A, SBUZHMP8,200,200,0,18.308, WLVSW, GAILS,138,138, 07/23/2025 19:00:00,N
